CompanyIdentifier,Employee Number,Column,Title,First name,Column,Last name,Column,Column,Column,Column,Date of Birth,Gender,Column,Column,Column,National ID 1 Type,NationalID1,Column,Column,Column,Column,Column,Column,Nationality,Column,Column,Column,Column,Column,Column,Column,Column,Job Title,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Work Email,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Joining Date,Column,Column,Column,Column,Column,Column,Column,Column,Leaving Date,Column,Column,Column,Column,Column,Column,Column,Column,Column,Full Time Equivalent,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,CompanyName,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column
CZ,111111391,xxx,Mr,Dana, ,Novak, , , , ,08/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000281, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/01/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111392,xxx,Undisclosed,Jakub, ,Smith, , , , ,09/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000282, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14/09/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111393,xxx,Mr,Viktor, ,Kral, , , , ,10/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000283, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26/06/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111394,xxx,Undisclosed,Eva, ,Svoboda, , , , ,11/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000284, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,06/12/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111395,xxx,Undisclosed,Ivan, ,Krejci, , , , ,12/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000285, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/06/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111396,xxx,Undisclosed,Petra, ,Novak, , , , ,13/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000286, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,05/09/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111397,xxx,Mr,Michaela, ,Smith, , , , ,14/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000287, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/07/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111398,xxx,Mr,Petr, ,Kral, , , , ,15/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000288, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/01/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111399,xxx,Mr,Jana, ,Svoboda, , , , ,16/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000289, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30/09/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111400,xxx,Undisclosed,Dana, ,Krejci, , , , ,17/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000290, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,08/08/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111401,xxx,Undisclosed,Jakub, ,Novak, , , , ,18/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000291, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11/10/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111402,xxx,Undisclosed,Viktor, ,Smith, , , , ,19/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000292, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,03/02/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111403,xxx,Undisclosed,Eva, ,Kral, , , , ,20/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000293, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29/12/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111404,xxx,Mr,Ivan, ,Svoboda, , , , ,21/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000294, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25/09/2017, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111405,xxx,Undisclosed,Petra, ,Krejci, , , , ,22/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000295, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,09/08/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111406,xxx,Undisclosed,Michaela, ,Novak, , , , ,23/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000296, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13/09/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111407,xxx,Undisclosed,Petr, ,Smith, , , , ,24/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000297, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28/11/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111408,xxx,Undisclosed,Jana, ,Kral, , , , ,25/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000298, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15/01/2024, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111409,xxx,Undisclosed,Dana, ,Svoboda, , , , ,26/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000299, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14/12/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111410,xxx,Undisclosed,Jakub, ,Krejci, , , , ,27/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000300, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28/03/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111411,xxx,Undisclosed,Viktor, ,Novak, , , , ,28/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000301, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24/02/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111412,xxx,Undisclosed,Eva, ,Smith, , , , ,29/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000302, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/11/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111413,xxx,Undisclosed,Ivan, ,Kral, , , , ,30/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000303, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,08/08/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111414,xxx,Undisclosed,Petra, ,Svoboda, , , , ,31/10/1990,Undisclosed, ,Undefined,CZ,NUM,1000000304, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/08/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111415,xxx,Undisclosed,Michaela, ,Krejci, , , , ,01/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000305, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12/10/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111416,xxx,Undisclosed,Petr, ,Novak, , , , ,02/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000306, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/01/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111417,xxx,Undisclosed,Jana, ,Smith, , , , ,03/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000307, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/08/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111418,xxx,Undisclosed,Dana, ,Kral, , , , ,04/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000308, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,03/05/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111419,xxx,Ms,Jakub, ,Svoboda, , , , ,05/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000309, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/10/2018, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111420,xxx,Mr,Viktor, ,Krejci, , , , ,06/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000310, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/01/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111421,xxx,Undisclosed,Eva, ,Novak, , , , ,07/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000311, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,06/12/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111422,xxx,Undisclosed,Ivan, ,Smith, , , , ,08/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000312, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10/08/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111423,xxx,Undisclosed,Petra, ,Kral, , , , ,09/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000313, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/07/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111424,xxx,Undisclosed,Michaela, ,Svoboda, , , , ,10/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000314, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27/06/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111425,xxx,Undisclosed,Petr, ,Krejci, , , , ,11/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000315, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,03/02/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111426,xxx,Undisclosed,Jana, ,Novak, , , , ,12/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000316, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17/08/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111427,xxx,Undisclosed,Dana, ,Smith, , , , ,13/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000317, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16/08/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111428,xxx,Undisclosed,Jakub, ,Kral, , , , ,14/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000318, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21/11/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111429,xxx,Mr,Viktor, ,Svoboda, , , , ,15/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000319, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,05/11/2018, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111430,xxx,Undisclosed,Eva, ,Krejci, , , , ,16/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000320, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/01/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111431,xxx,Undisclosed,Ivan, ,Novak, , , , ,17/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000321, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/08/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111432,xxx,Undisclosed,Petra, ,Smith, , , , ,18/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000322, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/09/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111433,xxx,Undisclosed,Michaela, ,Kral, , , , ,19/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000323, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/12/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111434,xxx,Undisclosed,Petr, ,Svoboda, , , , ,20/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000324, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13/11/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111435,xxx,Undisclosed,Jana, ,Krejci, , , , ,21/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000325, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/06/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111436,xxx,Undisclosed,Dana, ,Novak, , , , ,22/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000326, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15/08/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111437,xxx,Mrs,Jakub, ,Smith, , , , ,23/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000327, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/04/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111438,xxx,Undisclosed,Viktor, ,Kral, , , , ,24/11/1990,Undisclosed, ,Undefined,CZ,NUM,1000000328, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15/04/2024, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
